file,class,title,uploader,artist,license,license_url,page,thumb,sha1
aihole_durga_temple/a8e37cbc65b3.jpg,aihole_durga_temple,"File:Durga Temple, Aihole - hamvrvb102k22 (29).jpg",Vinayaraj,Vinayaraj,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple,_Aihole_-_hamvrvb102k22_(29).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2829%29.jpg/500px-Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2829%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2e0cc56a92a8ae1412d5a391f087bb9056004faf
aihole_durga_temple/a931f8c7ec26.jpg,aihole_durga_temple,"File:Durga Temple, Aihole - hamvrvb102k22 (12).jpg",Vinayaraj,Vinayaraj,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple,_Aihole_-_hamvrvb102k22_(12).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2812%29.jpg/500px-Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2812%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,86fa4b42b1f107f1b763506b4f04b0b9ac09bf2e
aihole_durga_temple/a93f2d3e4a28.jpg,aihole_durga_temple,File:Ambigergudi MS.jpg,S maheshwaran,Maheshwaran S,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Ambigergudi_MS.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ed/Ambigergudi_MS.jpg/500px-Ambigergudi_MS.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,91ac08920d0c45123a67ce3b489982891bfd9daf
aihole_durga_temple/a948c3fef8cf.jpg,aihole_durga_temple,"File:Durga Temple, Aihole - hamvrvb102k22 (94).jpg",Vinayaraj,Vinayaraj,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple,_Aihole_-_hamvrvb102k22_(94).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fa/Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2894%29.jpg/500px-Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2894%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,5f7ed478843650e2b6ad01a0f30b329d1aff0152
aihole_durga_temple/a94aeeff88ef.jpg,aihole_durga_temple,"File:Durga Temple, Aihole - hamvrvb102k22 (128).jpg",Vinayaraj,Vinayaraj,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple,_Aihole_-_hamvrvb102k22_(128).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/Durga_Temple%2C_Aihole_-_hamvrvb102k22_%28128%29.jpg/500px-Durga_Temple%2C_Aihole_-_hamvrvb102k22_%28128%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,4299ca1279d6792c5d37aeb7a21a296fdda795b3
aihole_durga_temple/a9f81a0c4b69.jpg,aihole_durga_temple,File:Aihole si05-1472.jpg,G41rn8,G41rn8,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Aihole_si05-1472.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/Aihole_si05-1472.jpg/500px-Aihole_si05-1472.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,c716599481e196cfecb0e575d92a3b4e85971ded
aihole_durga_temple/a9f866657655.jpg,aihole_durga_temple,"File:Le temple de Durga (Aihole, Inde) (14196747587).jpg",Lomita,"Jean-Pierre Dalbéra from Paris, France",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Le_temple_de_Durga_(Aihole,_Inde)_(14196747587).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/9/95/Le_temple_de_Durga_%28Aihole%2C_Inde%29_%2814196747587%29.jpg/500px-Le_temple_de_Durga_%28Aihole%2C_Inde%29_%2814196747587%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,448cec5df773594139b1c0f6cba786cc8a896b76
aihole_durga_temple/ab1caa2c8551.jpg,aihole_durga_temple,"File:Durga Temple, Aihole - hamvrvb102k22 (103).jpg",Vinayaraj,Vinayaraj,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple,_Aihole_-_hamvrvb102k22_(103).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/Durga_Temple%2C_Aihole_-_hamvrvb102k22_%28103%29.jpg/500px-Durga_Temple%2C_Aihole_-_hamvrvb102k22_%28103%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2c253a45674cfae682e56ba205360bcce38bbbf7
aihole_durga_temple/ab3961f26762.jpg,aihole_durga_temple,File:A history of all nations from the earliest times; being a universal historical library (1905) (14782266255).jpg,SteinsplitterBot,Internet Archive Book Images,No restrictions,https://www.flickr.com/commons/usage/,https://commons.wikimedia.org/wiki/File:A_history_of_all_nations_from_the_earliest_times;_being_a_universal_historical_library_(1905)_(14782266255).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/A_history_of_all_nations_from_the_earliest_times%3B_being_a_universal_historical_library_%281905%29_%2814782266255%29.jpg/500px-A_history_of_all_nations_from_the_earliest_times%3B_being_a_universal_historical_library_%281905%29_%2814782266255%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1b343689e53619d332aa35e827a10b66c3fa6c89
aihole_durga_temple/ab8017ddea67.jpg,aihole_durga_temple,File:Close view of Durga Temple of Aihole.jpg,Manojit.pati,Manojit.pati,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Close_view_of_Durga_Temple_of_Aihole.jpg,https://upload.wikimedia.org/wikipedia/commons/3/30/Close_view_of_Durga_Temple_of_Aihole.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,4ab8bacf2555616ad6c631f7c179955a8baa6e4d
aihole_durga_temple/ab84d58bd379.jpg,aihole_durga_temple,"File:Durga Temple, Aihole - hamvrvb102k22 (97).jpg",Vinayaraj,Vinayaraj,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple,_Aihole_-_hamvrvb102k22_(97).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2897%29.jpg/500px-Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2897%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,73a805a75cf92117c27c605c65dd37572203a7a0
aihole_durga_temple/abbeda0ac753.jpg,aihole_durga_temple,File:AIHOLE 17.jpg,Akshatha,Akshatha,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:AIHOLE_17.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/AIHOLE_17.jpg/500px-AIHOLE_17.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,24e6d7b2c05aeb43b5b7dc83ccd8594dca48185a
aihole_durga_temple/ac0e5375d87d.jpg,aihole_durga_temple,File:Wonder in Aihole.jpg,Tanmoy365,Tanmoy365,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wonder_in_Aihole.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/Wonder_in_Aihole.jpg/500px-Wonder_in_Aihole.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,378f09cd431dd29e86d8929bac51db09481e4d8e
aihole_durga_temple/ac155dfa16e6.jpg,aihole_durga_temple,File:Aihole-2020-9D0A9602.jpg,Muraliaithal,Murali K,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Aihole-2020-9D0A9602.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7e/Aihole-2020-9D0A9602.jpg/500px-Aihole-2020-9D0A9602.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,9dd7084c0eb62e194b93fbffd856c9e5236846c9
aihole_durga_temple/ad4341be9e9c.jpg,aihole_durga_temple,File:Aihole 3.JPG,Nithin bolar k,Nithin bolar k,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Aihole_3.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/Aihole_3.JPG/500px-Aihole_3.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2f12506943bc33a87a5a15f9eacfd373c976fc72
aihole_durga_temple/adc741ea0df2.jpg,aihole_durga_temple,"File:Durga Temple Complex, Aihole-Dr. Murali Mohan Gurram (5).jpg",Dr Murali Mohan Gurram,Dr Murali Mohan Gurram,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple_Complex,_Aihole-Dr._Murali_Mohan_Gurram_(5).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/Durga_Temple_Complex%2C_Aihole-Dr._Murali_Mohan_Gurram_%285%29.jpg/500px-Durga_Temple_Complex%2C_Aihole-Dr._Murali_Mohan_Gurram_%285%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,e376f00e90dbaf1d6d24cb5a9fbeaef7e804646c
aihole_durga_temple/ae8f8ee6dea7.jpg,aihole_durga_temple,File:Pattadkallu1.jpg,Naveenkumarsnayak,Naveenkumarsnayak,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Pattadkallu1.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/Pattadkallu1.jpg/500px-Pattadkallu1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,96fa99ede3c45cad0ce50ba08e3e348a11a3ddbe
aihole_durga_temple/aeeb9d93cfc2.jpg,aihole_durga_temple,"File:Durga Temple 1, Aihole, Karnataka.jpg",Mukulb,Mukul Banerjee,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple_1,_Aihole,_Karnataka.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/Durga_Temple_1%2C_Aihole%2C_Karnataka.jpg/500px-Durga_Temple_1%2C_Aihole%2C_Karnataka.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,09e6b952abbf64b80d85da50294b7b1141eb9e82
aihole_durga_temple/afa481666f1a.jpg,aihole_durga_temple,"File:Great Durga Temple, Aihole.JPG",Alende devasia,Alende devasia,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"https://commons.wikimedia.org/wiki/File:Great_Durga_Temple,_Aihole.JPG",https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/Great_Durga_Temple%2C_Aihole.JPG/500px-Great_Durga_Temple%2C_Aihole.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,be7ccd33689bd67c3627c6874bd00ca1726d3986
aihole_durga_temple/b1f455686e0c.jpg,aihole_durga_temple,File:N-KA-D41 Ambigergudi Aihole ViewFromGarden.jpg,Jmadhu,Jmadhu,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:N-KA-D41_Ambigergudi_Aihole_ViewFromGarden.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/N-KA-D41_Ambigergudi_Aihole_ViewFromGarden.jpg/500px-N-KA-D41_Ambigergudi_Aihole_ViewFromGarden.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1b62d2bd227632862bb8632d9351a957043ebf73
aihole_durga_temple/b2074052625b.jpg,aihole_durga_temple,File:Durga Temple - The Facade.jpg,Itsmalay~commonswiki,Itsmalay~commonswiki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Durga_Temple_-_The_Facade.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/Durga_Temple_-_The_Facade.jpg/500px-Durga_Temple_-_The_Facade.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,35fdd6a4d4b0abe3b1975ee7a431500b78be1171
aihole_durga_temple/b23386536a6a.jpg,aihole_durga_temple,"File:Durga Temple, Aihole - hamvrvb102k22 (18).jpg",Vinayaraj,Vinayaraj,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple,_Aihole_-_hamvrvb102k22_(18).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2818%29.jpg/500px-Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2818%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,ef87e102d7a431f1b3d7cd82ba7bcd1b95ae4171
aihole_durga_temple/b2e380f4dcf2.jpg,aihole_durga_temple,"File:Durga Temple Complex, Aihole-Dr. Murali Mohan Gurram (4).jpg",Dr Murali Mohan Gurram,Dr Murali Mohan Gurram,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple_Complex,_Aihole-Dr._Murali_Mohan_Gurram_(4).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/Durga_Temple_Complex%2C_Aihole-Dr._Murali_Mohan_Gurram_%284%29.jpg/500px-Durga_Temple_Complex%2C_Aihole-Dr._Murali_Mohan_Gurram_%284%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,86ac1a7e16e1db2110053a2278ec42fb95edb321
aihole_durga_temple/b40428e0e5f1.jpg,aihole_durga_temple,File:DURGA TEMPLE3.JPG,Nag4pl,NAGARAJ,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:DURGA_TEMPLE3.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c9/DURGA_TEMPLE3.JPG/500px-DURGA_TEMPLE3.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,3ea27ab40ed1f49c6fa8c9b22ce8cd2ba9e518e4
aihole_durga_temple/b40997115111.jpg,aihole_durga_temple,File:Durga Temple complex.jpg,Ashok Vootla,Ashok Vootla,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Durga_Temple_complex.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Durga_Temple_complex.jpg/500px-Durga_Temple_complex.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,dab540192fee8b976f92e35c6c3bcf6ad973635e
aihole_durga_temple/b5880a61f492.jpg,aihole_durga_temple,"File:Durga Temple, Aihole - hamvrvb102k22 (32).jpg",Vinayaraj,Vinayaraj,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple,_Aihole_-_hamvrvb102k22_(32).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2832%29.jpg/500px-Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2832%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,042e4c01622b06d8b7a2c47275b05dcd3aa3da95
aihole_durga_temple/b5e17de47fb1.jpg,aihole_durga_temple,File:Aihole Temple front side view.jpg,Vishwas777,Vishwas Koundinya,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Aihole_Temple_front_side_view.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f4/Aihole_Temple_front_side_view.jpg/500px-Aihole_Temple_front_side_view.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,a7877cf767bfabc151bd7be0e9e93dc9a19c96a8
aihole_durga_temple/b5e9d987cb0f.jpg,aihole_durga_temple,File:AIHOLE 19.jpg,Akshatha,Akshatha,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:AIHOLE_19.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/AIHOLE_19.jpg/500px-AIHOLE_19.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,3be3274b8b727794f76b63a089e56c06c5803f75
aihole_durga_temple/b686f5bc6902.jpg,aihole_durga_temple,"File:Durga Temple, Aihole - hamvrvb102k22 (56).jpg",Vinayaraj,Vinayaraj,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple,_Aihole_-_hamvrvb102k22_(56).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2856%29.jpg/500px-Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2856%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,6a026c0c05ef9e27e50bcb3f3b9160b1ee26600b
aihole_durga_temple/b845695940ea.jpg,aihole_durga_temple,"File:Le temple de Durga (Aihole, Inde) (14383180085).jpg",Lomita,"Jean-Pierre Dalbéra from Paris, France",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Le_temple_de_Durga_(Aihole,_Inde)_(14383180085).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/4/43/Le_temple_de_Durga_%28Aihole%2C_Inde%29_%2814383180085%29.jpg/500px-Le_temple_de_Durga_%28Aihole%2C_Inde%29_%2814383180085%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,7f696a12468753d96208edfef981a91e90116455
aihole_durga_temple/b9f1eca67ff2.jpg,aihole_durga_temple,File:Aihole durga temple.jpg,PrasadPatil04,PrasadPatil04,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Aihole_durga_temple.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/Aihole_durga_temple.jpg/500px-Aihole_durga_temple.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,64897419baaffcf29fcb4a112428e2a852b1d19b
aihole_durga_temple/ba59ca010342.jpg,aihole_durga_temple,"File:Durga Temple, Aihole - hamvrvb102k22 (88).jpg",Vinayaraj,Vinayaraj,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple,_Aihole_-_hamvrvb102k22_(88).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2888%29.jpg/500px-Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2888%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,bed2d578bf82d8bf0d72bc6518841b45b502240d
aihole_durga_temple/baca578e133e.jpg,aihole_durga_temple,File:Scenic view a rare apsidal Durga Temple.jpg,Sharvarism,Sharvarism,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Scenic_view_a_rare_apsidal_Durga_Temple.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/Scenic_view_a_rare_apsidal_Durga_Temple.jpg/500px-Scenic_view_a_rare_apsidal_Durga_Temple.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,25c97f9aacf25a2b855e0e7bbb6e6731a29d90ec
aihole_durga_temple/baf769db6ed2.jpg,aihole_durga_temple,"File:Durga Temple Ceiling, Aihole, Karnataka.jpg",Mukulb,Mukul Banerjee,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple_Ceiling,_Aihole,_Karnataka.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/Durga_Temple_Ceiling%2C_Aihole%2C_Karnataka.jpg/500px-Durga_Temple_Ceiling%2C_Aihole%2C_Karnataka.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,0701870c912ddff045863b863b5d5d3fe389b6af
aihole_durga_temple/bbf21104a817.jpg,aihole_durga_temple,"File:8th century Durga temple exterior Kama panel illustration, Aihole Hindu temples and monuments.jpg",Ms Sarah Welch,Ms Sarah Welch,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:8th_century_Durga_temple_exterior_Kama_panel_illustration,_Aihole_Hindu_temples_and_monuments.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c8/8th_century_Durga_temple_exterior_Kama_panel_illustration%2C_Aihole_Hindu_temples_and_monuments.jpg/500px-8th_century_Durga_temple_exterior_Kama_panel_illustration%2C_Aihole_Hindu_temples_and_monuments.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,5ed0911ae60815b256a7d464ded6f391e1076bd3
aihole_durga_temple/bc716b67c410.jpg,aihole_durga_temple,"File:Durga Temple, Aihole - hamvrvb102k22 (120).jpg",Vinayaraj,Vinayaraj,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple,_Aihole_-_hamvrvb102k22_(120).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/Durga_Temple%2C_Aihole_-_hamvrvb102k22_%28120%29.jpg/500px-Durga_Temple%2C_Aihole_-_hamvrvb102k22_%28120%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,6bbecab5be1c301942e3d3dfce6e49ebfed5cca9
aihole_durga_temple/bcfc64e704a7.jpg,aihole_durga_temple,"File:Durga Temple, Aihole - hamvrvb102k22 (72).jpg",Vinayaraj,Vinayaraj,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple,_Aihole_-_hamvrvb102k22_(72).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2872%29.jpg/500px-Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2872%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,d9cd8f611a8ae1134e2677d311dfb985430c2fb3
aihole_durga_temple/be8101685b98.jpg,aihole_durga_temple,"File:Durga Temple, Aihole - hamvrvb102k22 (43).jpg",Vinayaraj,Vinayaraj,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple,_Aihole_-_hamvrvb102k22_(43).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2843%29.jpg/500px-Durga_Temple%2C_Aihole_-_hamvrvb102k22_%2843%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,0457b7a7a750f231bea4d007111c533ddf078389
aihole_durga_temple/bf087fcefa57.jpg,aihole_durga_temple,File:DURGA TEMPLE2.JPG,Nag4pl,NAGARAJ,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:DURGA_TEMPLE2.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/DURGA_TEMPLE2.JPG/500px-DURGA_TEMPLE2.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,d314e48c7ad219dfdfb37877a9cb4b1085796c54
aihole_durga_temple/bf3c6f0f34f0.jpg,aihole_durga_temple,File:Durga Temple-side view.jpg,Ashok Vootla,Ashok Vootla,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Durga_Temple-side_view.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/Durga_Temple-side_view.jpg/500px-Durga_Temple-side_view.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,f978faf403cbc5e974bcecc8f4cb5fb0aa519b38
aihole_durga_temple/bf3d3619c2b2.jpg,aihole_durga_temple,"File:Durga Temple Complex, Aihole-Dr. Murali Mohan Gurram (3).jpg",Dr Murali Mohan Gurram,Dr Murali Mohan Gurram,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Durga_Temple_Complex,_Aihole-Dr._Murali_Mohan_Gurram_(3).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/Durga_Temple_Complex%2C_Aihole-Dr._Murali_Mohan_Gurram_%283%29.jpg/500px-Durga_Temple_Complex%2C_Aihole-Dr._Murali_Mohan_Gurram_%283%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,a258ecdd31708de75e8b5efb19cba3853e018fb8
aihole_durga_temple/bfbf167cb85c.jpg,aihole_durga_temple,"File:8th century Durga Surya temple Vishnu standing with chakra and conch shell, (Aivalli) Aihole Hindu temples monuments.jpg",Ms Sarah Welch,Ms Sarah Welch,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:8th_century_Durga_Surya_temple_Vishnu_standing_with_chakra_and_conch_shell,_(Aivalli)_Aihole_Hindu_temples_monuments.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d6/8th_century_Durga_Surya_temple_Vishnu_standing_with_chakra_and_conch_shell%2C_%28Aivalli%29_Aihole_Hindu_temples_monuments.jpg/500px-8th_century_Durga_Surya_temple_Vishnu_standing_with_chakra_and_conch_shell%2C_%28Aivalli%29_Aihole_Hindu_temples_monuments.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,8a5edc64c9e20e183e9532d2eb17b550c4c17a7a
aihole_durga_temple/c095d1061240.jpg,aihole_durga_temple,"File:Aihole, near Badami and Pattadakal.jpg",SreeBot,Manjunath Doddamani Gajendragad at en.wikipedia,Public domain,,"https://commons.wikimedia.org/wiki/File:Aihole,_near_Badami_and_Pattadakal.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a5/Aihole%2C_near_Badami_and_Pattadakal.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,0105c4ec9f16146d1857dcbad38c9a6d3adbe426
