file,class,split
aihole_durga_temple/d06194cda915.jpg,aihole_durga_temple,train
aihole_durga_temple/d0d179724891.jpg,aihole_durga_temple,train
aihole_durga_temple/d131681aa02f.jpg,aihole_durga_temple,train
aihole_durga_temple/d2b044596f16.jpg,aihole_durga_temple,train
aihole_durga_temple/d4f05b895f3a.jpg,aihole_durga_temple,train
aihole_durga_temple/d643b36dda87.jpg,aihole_durga_temple,train
aihole_durga_temple/d7511effa3a3.jpg,aihole_durga_temple,train
aihole_durga_temple/d83b5ae568db.jpg,aihole_durga_temple,train
aihole_durga_temple/da72ba853d94.jpg,aihole_durga_temple,train
aihole_durga_temple/ddeb44f48308.jpg,aihole_durga_temple,train
aihole_durga_temple/de07f2d07a4c.jpg,aihole_durga_temple,train
aihole_durga_temple/e019f3db828e.jpg,aihole_durga_temple,train
aihole_durga_temple/e4ce0635cdda.jpg,aihole_durga_temple,train
aihole_durga_temple/e540958a68f0.jpg,aihole_durga_temple,train
aihole_durga_temple/e94b57fdf3ed.jpg,aihole_durga_temple,train
aihole_durga_temple/ec1c6ba0f2cc.jpg,aihole_durga_temple,train
aihole_durga_temple/ed4e7d91b747.jpg,aihole_durga_temple,train
aihole_durga_temple/f0097d186449.jpg,aihole_durga_temple,train
aihole_durga_temple/f6d99ffd6926.jpg,aihole_durga_temple,train
aihole_durga_temple/f70e6e82ae1c.jpg,aihole_durga_temple,train
aihole_durga_temple/f7c3eb3bed01.jpg,aihole_durga_temple,train
aihole_durga_temple/f82dc4270ab0.jpg,aihole_durga_temple,train
aihole_durga_temple/facfd9109ccc.jpg,aihole_durga_temple,train
aihole_durga_temple/fd03d3950cc3.jpg,aihole_durga_temple,train
aihole_durga_temple/ff93474e12e8.jpg,aihole_durga_temple,train
aihole_ravanaphadi/61ca857a04c1.jpg,aihole_ravanaphadi,test
aihole_ravanaphadi/f9ddcd14b320.jpg,aihole_ravanaphadi,test
aihole_ravanaphadi/167806614db8.jpg,aihole_ravanaphadi,test
aihole_ravanaphadi/e436913ce4fe.jpg,aihole_ravanaphadi,test
aihole_ravanaphadi/dc125ac51d57.jpg,aihole_ravanaphadi,test
aihole_ravanaphadi/a2e3351d90f8.jpg,aihole_ravanaphadi,test
aihole_ravanaphadi/c81361ad0f84.jpg,aihole_ravanaphadi,test
aihole_ravanaphadi/6772756e87f1.jpg,aihole_ravanaphadi,test
aihole_ravanaphadi/b8951e2ddf7b.jpg,aihole_ravanaphadi,test
aihole_ravanaphadi/0b1fd40f41f6.jpg,aihole_ravanaphadi,test
aihole_ravanaphadi/ef780deff44c.jpg,aihole_ravanaphadi,test
aihole_ravanaphadi/09b403db0c91.jpg,aihole_ravanaphadi,val
aihole_ravanaphadi/b84659f14167.jpg,aihole_ravanaphadi,val
aihole_ravanaphadi/590585659501.jpg,aihole_ravanaphadi,val
aihole_ravanaphadi/86b4055bdc3a.jpg,aihole_ravanaphadi,val
aihole_ravanaphadi/07f752b8529d.jpg,aihole_ravanaphadi,val
aihole_ravanaphadi/0fa5b38da177.jpg,aihole_ravanaphadi,val
aihole_ravanaphadi/7819ac05b9e5.jpg,aihole_ravanaphadi,val
aihole_ravanaphadi/3d7b7062b923.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/600044353068.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/e5a31e90d5fc.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/22160312b0e1.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/d030a9d4739f.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/ef173621c2df.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/7810ea0c1444.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/cad8e18ef751.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/e2f9d5bb1baf.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/e70ca83ca569.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/efc0dd2fec69.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/04314735f868.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/22786d955f2d.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/345fdf103111.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/4e7cda6bb8aa.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/7436866d6b81.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/79e02c5ff0cc.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/e960daa15295.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/f270d60c807f.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/fe1931e49358.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/5c1921336742.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/8b8bd62ee5e0.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/8b9ca29db070.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/937abcde8ad8.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/9baf56688cf6.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/9d8b50f1f255.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/ba452c539e5c.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/bbcb1d5eeb5e.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/d554c9d3e3c3.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/2b1fcbb9da67.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/3cfdeb28e9f5.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/4350f896ead0.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/49cbfde7d681.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/6fa8f1f60ef7.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/81b0276638b3.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/8c592ea76c8a.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/8f34b906e680.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/96a20f071b18.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/aed37bcac284.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/ddeb5710c86d.jpg,aihole_ravanaphadi,train
aihole_ravanaphadi/f7fe5967d411.jpg,aihole_ravanaphadi,train
badami_bhutanatha/dad4cafa0309.jpg,badami_bhutanatha,test
badami_bhutanatha/94ae38d0244e.jpg,badami_bhutanatha,test
badami_bhutanatha/0802c21e1b75.jpg,badami_bhutanatha,test
badami_bhutanatha/79138a997efc.jpg,badami_bhutanatha,test
badami_bhutanatha/66aa190c1a6e.jpg,badami_bhutanatha,test
badami_bhutanatha/93ae0d0c1857.jpg,badami_bhutanatha,test
badami_bhutanatha/d8eb6b1731cb.jpg,badami_bhutanatha,test
badami_bhutanatha/b9f986d6aa3f.jpg,badami_bhutanatha,test
badami_bhutanatha/ea55e2145461.jpg,badami_bhutanatha,test
badami_bhutanatha/69402be7e3d3.jpg,badami_bhutanatha,test
badami_bhutanatha/4c2d73bfc0b0.jpg,badami_bhutanatha,test
badami_bhutanatha/8ecb60be289f.jpg,badami_bhutanatha,test
badami_bhutanatha/61a864875fb2.jpg,badami_bhutanatha,test
badami_bhutanatha/a7ef63491919.jpg,badami_bhutanatha,test
badami_bhutanatha/52cd040510e8.jpg,badami_bhutanatha,test
badami_bhutanatha/2f6e26fd208d.jpg,badami_bhutanatha,test
badami_bhutanatha/320c2fb1e49f.jpg,badami_bhutanatha,test
badami_bhutanatha/9c7d60a3ef68.jpg,badami_bhutanatha,test
badami_bhutanatha/831822380cf9.jpg,badami_bhutanatha,test
badami_bhutanatha/d79db8728459.jpg,badami_bhutanatha,test
badami_bhutanatha/bfe0e544748e.jpg,badami_bhutanatha,test
badami_bhutanatha/bcf0d26131e2.jpg,badami_bhutanatha,test
badami_bhutanatha/4a6642ede60a.jpg,badami_bhutanatha,test
badami_bhutanatha/d2e9d952707e.jpg,badami_bhutanatha,test
badami_bhutanatha/84d83ba68451.jpg,badami_bhutanatha,test
badami_bhutanatha/2d05806a0a5a.jpg,badami_bhutanatha,test
badami_bhutanatha/6e32d026128b.jpg,badami_bhutanatha,test
badami_bhutanatha/6a65331b36ad.jpg,badami_bhutanatha,test
badami_bhutanatha/c5a14949d6be.jpg,badami_bhutanatha,test
badami_bhutanatha/579f5f13e145.jpg,badami_bhutanatha,test
badami_bhutanatha/ca8f30ec6c51.jpg,badami_bhutanatha,test
badami_bhutanatha/caa51c54e214.jpg,badami_bhutanatha,test
badami_bhutanatha/b5997b50f369.jpg,badami_bhutanatha,test
badami_bhutanatha/a51a377c4f37.jpg,badami_bhutanatha,test
badami_bhutanatha/1b44091d26a9.jpg,badami_bhutanatha,test
badami_bhutanatha/794d82e381fd.jpg,badami_bhutanatha,test
badami_bhutanatha/0ec65a1b8ac2.jpg,badami_bhutanatha,test
badami_bhutanatha/1dad8a23d3c8.jpg,badami_bhutanatha,test
badami_bhutanatha/5be134eda3f8.jpg,badami_bhutanatha,test
badami_bhutanatha/b925be5a6260.jpg,badami_bhutanatha,test
badami_bhutanatha/f6b124e8f44b.jpg,badami_bhutanatha,test
badami_bhutanatha/733ac8669ca5.jpg,badami_bhutanatha,test
badami_bhutanatha/f76f59f38c7a.jpg,badami_bhutanatha,test
badami_bhutanatha/1ef47833697c.jpg,badami_bhutanatha,test
badami_bhutanatha/9d8a33dcdd41.jpg,badami_bhutanatha,test
badami_bhutanatha/a47d9fbd80fc.jpg,badami_bhutanatha,test
badami_bhutanatha/3dc69926c7a7.jpg,badami_bhutanatha,test
badami_bhutanatha/6d1d4b08f6af.jpg,badami_bhutanatha,test
badami_bhutanatha/766cbe6527bb.jpg,badami_bhutanatha,test
badami_bhutanatha/fe120c0bf2bc.jpg,badami_bhutanatha,test
badami_bhutanatha/82d6d09bd2d9.jpg,badami_bhutanatha,test
badami_bhutanatha/c76c88a0ec79.jpg,badami_bhutanatha,val
badami_bhutanatha/4d62796385ef.jpg,badami_bhutanatha,val
badami_bhutanatha/7a5f5960dcd9.jpg,badami_bhutanatha,val
badami_bhutanatha/167719f7ee34.jpg,badami_bhutanatha,val
badami_bhutanatha/f0a775c46ce1.jpg,badami_bhutanatha,val
badami_bhutanatha/8a24513c90be.jpg,badami_bhutanatha,val
badami_bhutanatha/b19a550a8c33.jpg,badami_bhutanatha,val
badami_bhutanatha/9f64909aea16.jpg,badami_bhutanatha,val
badami_bhutanatha/fe3ffa59a45a.jpg,badami_bhutanatha,val
badami_bhutanatha/270111bdb272.jpg,badami_bhutanatha,val
badami_bhutanatha/2cf0e0d55989.jpg,badami_bhutanatha,val
badami_bhutanatha/2e0bfa25f2ad.jpg,badami_bhutanatha,val
badami_bhutanatha/b8b85a632bac.jpg,badami_bhutanatha,val
badami_bhutanatha/04bcd74bfed6.jpg,badami_bhutanatha,val
badami_bhutanatha/6617d3a4abcb.jpg,badami_bhutanatha,val
badami_bhutanatha/e4dfe127673f.jpg,badami_bhutanatha,val
badami_bhutanatha/f10e30993cb7.jpg,badami_bhutanatha,val
badami_bhutanatha/005fd000b27d.jpg,badami_bhutanatha,val
badami_bhutanatha/1ad5e3090add.jpg,badami_bhutanatha,val
badami_bhutanatha/3a9988ea4a6a.jpg,badami_bhutanatha,val
badami_bhutanatha/85cfbadc58f6.jpg,badami_bhutanatha,val
badami_bhutanatha/09251e294a4d.jpg,badami_bhutanatha,val
badami_bhutanatha/382f3efbcba3.jpg,badami_bhutanatha,val
badami_bhutanatha/4b72486d0bc2.jpg,badami_bhutanatha,val
badami_bhutanatha/e71fadd633a1.jpg,badami_bhutanatha,val
badami_bhutanatha/00cf83230697.jpg,badami_bhutanatha,val
badami_bhutanatha/cb6512119c46.jpg,badami_bhutanatha,val
badami_bhutanatha/8f9813c523f5.jpg,badami_bhutanatha,val
badami_bhutanatha/f97091fc2d50.jpg,badami_bhutanatha,val
badami_bhutanatha/0f3346131575.jpg,badami_bhutanatha,val
badami_bhutanatha/0f3b0bc85b84.jpg,badami_bhutanatha,val
badami_bhutanatha/1d7d6c72ffac.jpg,badami_bhutanatha,val
badami_bhutanatha/272aecd126fd.jpg,badami_bhutanatha,val
badami_bhutanatha/75fcd467afbf.jpg,badami_bhutanatha,train
badami_bhutanatha/95fa479757db.jpg,badami_bhutanatha,train
badami_bhutanatha/b24065210546.jpg,badami_bhutanatha,train
badami_bhutanatha/401c0c509147.jpg,badami_bhutanatha,train
badami_bhutanatha/458b5e5ed36c.jpg,badami_bhutanatha,train
badami_bhutanatha/794544d9149c.jpg,badami_bhutanatha,train
badami_bhutanatha/25177e9a4c0b.jpg,badami_bhutanatha,train
badami_bhutanatha/90b95dae4af7.jpg,badami_bhutanatha,train
badami_bhutanatha/b5d15b74a605.jpg,badami_bhutanatha,train
badami_bhutanatha/067314576d49.jpg,badami_bhutanatha,train
badami_bhutanatha/206f09ad05f4.jpg,badami_bhutanatha,train
badami_bhutanatha/28ec3762396f.jpg,badami_bhutanatha,train
badami_bhutanatha/b902370939d0.jpg,badami_bhutanatha,train
badami_bhutanatha/1ae1141e7e16.jpg,badami_bhutanatha,train
badami_bhutanatha/421f6e3be669.jpg,badami_bhutanatha,train
badami_bhutanatha/ebd969248aeb.jpg,badami_bhutanatha,train
badami_bhutanatha/eec243e59d67.jpg,badami_bhutanatha,train
badami_bhutanatha/48e77afeb6a6.jpg,badami_bhutanatha,train
badami_bhutanatha/523cfc3f4706.jpg,badami_bhutanatha,train
badami_bhutanatha/9ee1e21d0ac6.jpg,badami_bhutanatha,train
badami_bhutanatha/9fe5ac44427c.jpg,badami_bhutanatha,train
badami_bhutanatha/1e96e85866c4.jpg,badami_bhutanatha,train
badami_bhutanatha/5609a35c2b20.jpg,badami_bhutanatha,train
badami_bhutanatha/58a9e06de46c.jpg,badami_bhutanatha,train
badami_bhutanatha/9ad340f1e1ef.jpg,badami_bhutanatha,train
badami_bhutanatha/4768ece1e465.jpg,badami_bhutanatha,train
badami_bhutanatha/4f5ea7dcc66c.jpg,badami_bhutanatha,train
badami_bhutanatha/52b4bb430c3d.jpg,badami_bhutanatha,train
badami_bhutanatha/709f09ee5b82.jpg,badami_bhutanatha,train
badami_bhutanatha/f664a8e14d15.jpg,badami_bhutanatha,train
badami_bhutanatha/5062d0986f97.jpg,badami_bhutanatha,train
badami_bhutanatha/984a978abbae.jpg,badami_bhutanatha,train
badami_bhutanatha/a31e7c71b07e.jpg,badami_bhutanatha,train
badami_bhutanatha/c53e40d72069.jpg,badami_bhutanatha,train
badami_bhutanatha/e86737c7dff8.jpg,badami_bhutanatha,train
badami_bhutanatha/fc06d018a0e7.jpg,badami_bhutanatha,train
badami_bhutanatha/740f0359e1c8.jpg,badami_bhutanatha,train
badami_bhutanatha/772812de6fd3.jpg,badami_bhutanatha,train
badami_bhutanatha/85d0e645979e.jpg,badami_bhutanatha,train
badami_bhutanatha/ae6548ae8e79.jpg,badami_bhutanatha,train
badami_bhutanatha/c24f7fb51577.jpg,badami_bhutanatha,train
badami_bhutanatha/de60558ae5cf.jpg,badami_bhutanatha,train
badami_bhutanatha/16e70fedfc5f.jpg,badami_bhutanatha,train
badami_bhutanatha/57a2010c2a81.jpg,badami_bhutanatha,train
badami_bhutanatha/993dfb36076b.jpg,badami_bhutanatha,train
badami_bhutanatha/a08f4b1df09c.jpg,badami_bhutanatha,train
badami_bhutanatha/ed14a8817c1b.jpg,badami_bhutanatha,train
badami_bhutanatha/efee82c49296.jpg,badami_bhutanatha,train
badami_bhutanatha/4e15dbbbf619.jpg,badami_bhutanatha,train
badami_bhutanatha/4e5061d608f5.jpg,badami_bhutanatha,train
badami_bhutanatha/6efb6b87b8c8.jpg,badami_bhutanatha,train
badami_bhutanatha/7714b4591df7.jpg,badami_bhutanatha,train
badami_bhutanatha/9012abc559ba.jpg,badami_bhutanatha,train
badami_bhutanatha/c4cfaf88fbf5.jpg,badami_bhutanatha,train
badami_bhutanatha/e76570ca156d.jpg,badami_bhutanatha,train
badami_bhutanatha/11ae4301a136.jpg,badami_bhutanatha,train
badami_bhutanatha/2e42acec4cdd.jpg,badami_bhutanatha,train
badami_bhutanatha/6393f1165fef.jpg,badami_bhutanatha,train
badami_bhutanatha/aba7330b0bd7.jpg,badami_bhutanatha,train
badami_bhutanatha/c2046c0153f4.jpg,badami_bhutanatha,train
badami_bhutanatha/d3c6b97dcb9c.jpg,badami_bhutanatha,train
badami_bhutanatha/f2ad4ef127c0.jpg,badami_bhutanatha,train
badami_bhutanatha/43012c3ca7ba.jpg,badami_bhutanatha,train
badami_bhutanatha/5f2d37e90c4c.jpg,badami_bhutanatha,train
badami_bhutanatha/62d02a6e9f56.jpg,badami_bhutanatha,train
badami_bhutanatha/6dc94e6338b9.jpg,badami_bhutanatha,train
badami_bhutanatha/737a37280bbc.jpg,badami_bhutanatha,train
badami_bhutanatha/a446a2fa8afd.jpg,badami_bhutanatha,train
badami_bhutanatha/bc98e041119a.jpg,badami_bhutanatha,train
badami_bhutanatha/cfff6d5efdf4.jpg,badami_bhutanatha,train
badami_bhutanatha/edb13c7cb088.jpg,badami_bhutanatha,train
badami_bhutanatha/f88b92ef63df.jpg,badami_bhutanatha,train
badami_bhutanatha/fcf3289e757b.jpg,badami_bhutanatha,train
badami_bhutanatha/0a4d94e7710d.jpg,badami_bhutanatha,train
badami_bhutanatha/2603daf7d086.jpg,badami_bhutanatha,train
badami_bhutanatha/599bad2487f8.jpg,badami_bhutanatha,train
badami_bhutanatha/74cc05b4e746.jpg,badami_bhutanatha,train
badami_bhutanatha/76c4fd3a9a2f.jpg,badami_bhutanatha,train
badami_bhutanatha/7dfb1f6e7254.jpg,badami_bhutanatha,train
badami_bhutanatha/897dabbdba15.jpg,badami_bhutanatha,train
badami_bhutanatha/a7a2265c683c.jpg,badami_bhutanatha,train
badami_bhutanatha/c50fb053c0db.jpg,badami_bhutanatha,train
badami_bhutanatha/f7a0f7fb81c7.jpg,badami_bhutanatha,train
badami_bhutanatha/feabfcb77fb3.jpg,badami_bhutanatha,train
badami_bhutanatha/0db7c108d889.jpg,badami_bhutanatha,train
badami_bhutanatha/218df955b1bd.jpg,badami_bhutanatha,train
badami_bhutanatha/3c0c3bf02ae3.jpg,badami_bhutanatha,train
badami_bhutanatha/3d67c56308b3.jpg,badami_bhutanatha,train
badami_bhutanatha/7e304183354f.jpg,badami_bhutanatha,train
badami_bhutanatha/a630c58ea8af.jpg,badami_bhutanatha,train
badami_bhutanatha/b4f58921c671.jpg,badami_bhutanatha,train
badami_bhutanatha/cb309d083631.jpg,badami_bhutanatha,train
badami_bhutanatha/cee2fe8fc550.jpg,badami_bhutanatha,train
badami_bhutanatha/cf429682848a.jpg,badami_bhutanatha,train
badami_bhutanatha/d9e743d42a51.jpg,badami_bhutanatha,train
badami_bhutanatha/f1d38e1f2b57.jpg,badami_bhutanatha,train
badami_bhutanatha/081085cf2248.jpg,badami_bhutanatha,train
badami_bhutanatha/0cad0512e451.jpg,badami_bhutanatha,train
badami_bhutanatha/0d4b9fdedda9.jpg,badami_bhutanatha,train
badami_bhutanatha/237c086c8acf.jpg,badami_bhutanatha,train
badami_bhutanatha/2720f16aad30.jpg,badami_bhutanatha,train
badami_bhutanatha/28409443e9c7.jpg,badami_bhutanatha,train
badami_bhutanatha/33def4a628af.jpg,badami_bhutanatha,train
badami_bhutanatha/3b4f2580ff42.jpg,badami_bhutanatha,train
badami_bhutanatha/3e052a96d270.jpg,badami_bhutanatha,train
badami_bhutanatha/581bcd7c29af.jpg,badami_bhutanatha,train
badami_bhutanatha/73a4d050c2f6.jpg,badami_bhutanatha,train
badami_bhutanatha/743fc5cfe5c6.jpg,badami_bhutanatha,train
badami_bhutanatha/949432a85dab.jpg,badami_bhutanatha,train
badami_bhutanatha/9a08f6246491.jpg,badami_bhutanatha,train
badami_bhutanatha/a42ec8c027ed.jpg,badami_bhutanatha,train
badami_bhutanatha/a7e4963d6bbf.jpg,badami_bhutanatha,train
badami_bhutanatha/b3b934315a79.jpg,badami_bhutanatha,train
badami_bhutanatha/c3a37d9b3ac3.jpg,badami_bhutanatha,train
badami_bhutanatha/cd3dddbf94c1.jpg,badami_bhutanatha,train
badami_bhutanatha/d2b541674e98.jpg,badami_bhutanatha,train
badami_bhutanatha/db5c9a92a911.jpg,badami_bhutanatha,train
badami_bhutanatha/f65bedc49e91.jpg,badami_bhutanatha,train
badami_bhutanatha/0492e4a66877.jpg,badami_bhutanatha,train
badami_bhutanatha/0740898d88fb.jpg,badami_bhutanatha,train
badami_bhutanatha/078039b6c664.jpg,badami_bhutanatha,train
badami_bhutanatha/0994e3ad5ceb.jpg,badami_bhutanatha,train
badami_bhutanatha/0bea2539cd0d.jpg,badami_bhutanatha,train
badami_bhutanatha/0e96f12f95c4.jpg,badami_bhutanatha,train
badami_bhutanatha/0f2d03a6ed5c.jpg,badami_bhutanatha,train
badami_bhutanatha/12f98f654d45.jpg,badami_bhutanatha,train
badami_bhutanatha/1569bf368535.jpg,badami_bhutanatha,train
badami_bhutanatha/19584ffbb4c0.jpg,badami_bhutanatha,train
badami_bhutanatha/1a9731cfca60.jpg,badami_bhutanatha,train
badami_bhutanatha/1db759331c9c.jpg,badami_bhutanatha,train
badami_bhutanatha/1e34643b98ac.jpg,badami_bhutanatha,train
badami_bhutanatha/208193978634.jpg,badami_bhutanatha,train
badami_bhutanatha/29c67b149a7e.jpg,badami_bhutanatha,train
badami_bhutanatha/2a4947584cb2.jpg,badami_bhutanatha,train
badami_bhutanatha/3131c52fd522.jpg,badami_bhutanatha,train
badami_bhutanatha/33e279f972d2.jpg,badami_bhutanatha,train
badami_bhutanatha/393f216ac3c5.jpg,badami_bhutanatha,train
badami_bhutanatha/3a3302e80612.jpg,badami_bhutanatha,train
badami_bhutanatha/433d6fc49272.jpg,badami_bhutanatha,train
badami_bhutanatha/43c4861bb502.jpg,badami_bhutanatha,train
badami_bhutanatha/4cc067fcd93e.jpg,badami_bhutanatha,train
badami_bhutanatha/4f2fa5a8d7c9.jpg,badami_bhutanatha,train
badami_bhutanatha/510b4166c1b9.jpg,badami_bhutanatha,train
badami_bhutanatha/54ae2cb22902.jpg,badami_bhutanatha,train
badami_bhutanatha/55868f9ad33f.jpg,badami_bhutanatha,train
badami_bhutanatha/62a537e4ee72.jpg,badami_bhutanatha,train
badami_bhutanatha/639ad46a74e7.jpg,badami_bhutanatha,train
badami_bhutanatha/65374a23fc00.jpg,badami_bhutanatha,train
badami_bhutanatha/657c7d9b5b35.jpg,badami_bhutanatha,train
badami_bhutanatha/65a545f9eb35.jpg,badami_bhutanatha,train
badami_bhutanatha/6980b6f2b903.jpg,badami_bhutanatha,train
badami_bhutanatha/6a7d096af26a.jpg,badami_bhutanatha,train
badami_bhutanatha/6e9645cbaf94.jpg,badami_bhutanatha,train
badami_bhutanatha/743e5e9e85fa.jpg,badami_bhutanatha,train
badami_bhutanatha/7932981d84a3.jpg,badami_bhutanatha,train
badami_bhutanatha/800fbe5deb77.jpg,badami_bhutanatha,train
badami_bhutanatha/809fd1d32c71.jpg,badami_bhutanatha,train
badami_bhutanatha/861a075d54df.jpg,badami_bhutanatha,train
badami_bhutanatha/884bbd62f7c4.jpg,badami_bhutanatha,train
badami_bhutanatha/896aa4e6af44.jpg,badami_bhutanatha,train
badami_bhutanatha/8999535ba4dc.jpg,badami_bhutanatha,train
badami_bhutanatha/8a541742e402.jpg,badami_bhutanatha,train
badami_bhutanatha/8fcef2d9dc37.jpg,badami_bhutanatha,train
badami_bhutanatha/9248bb7a7982.jpg,badami_bhutanatha,train
badami_bhutanatha/9596c7cdd958.jpg,badami_bhutanatha,train
badami_bhutanatha/99c4748ed4dd.jpg,badami_bhutanatha,train
badami_bhutanatha/9ab8908b99ae.jpg,badami_bhutanatha,train
badami_bhutanatha/a4fe82359e5a.jpg,badami_bhutanatha,train
badami_bhutanatha/a9e6c1880dc3.jpg,badami_bhutanatha,train
badami_bhutanatha/ab8426f208b7.jpg,badami_bhutanatha,train
badami_bhutanatha/b191d8e175e5.jpg,badami_bhutanatha,train
badami_bhutanatha/b5ecdc5a181b.jpg,badami_bhutanatha,train
badami_bhutanatha/b8dd7ac09796.jpg,badami_bhutanatha,train
badami_bhutanatha/bb45f088fe9d.jpg,badami_bhutanatha,train
badami_bhutanatha/c28938d39e6e.jpg,badami_bhutanatha,train
badami_bhutanatha/c2e2c54ca0a9.jpg,badami_bhutanatha,train
badami_bhutanatha/c73dc2772aeb.jpg,badami_bhutanatha,train
badami_bhutanatha/cb2bb2bb429b.jpg,badami_bhutanatha,train
badami_bhutanatha/ced956f34f46.jpg,badami_bhutanatha,train
badami_bhutanatha/d043dcda754c.jpg,badami_bhutanatha,train
badami_bhutanatha/d2bb0cc9048d.jpg,badami_bhutanatha,train
badami_bhutanatha/d6446ff566d5.jpg,badami_bhutanatha,train
badami_bhutanatha/d998916587e1.jpg,badami_bhutanatha,train
badami_bhutanatha/db73eb206024.jpg,badami_bhutanatha,train
badami_bhutanatha/de654c1bb4aa.jpg,badami_bhutanatha,train
badami_bhutanatha/e11b69755394.jpg,badami_bhutanatha,train
badami_bhutanatha/e572b3af10fb.jpg,badami_bhutanatha,train
badami_bhutanatha/e59bf944d020.jpg,badami_bhutanatha,train
badami_bhutanatha/ea5ba2c8dbee.jpg,badami_bhutanatha,train
badami_bhutanatha/eada473bf2dd.jpg,badami_bhutanatha,train
badami_bhutanatha/ede2b6a380f5.jpg,badami_bhutanatha,train
badami_bhutanatha/f068fc0625ef.jpg,badami_bhutanatha,train
badami_bhutanatha/f47f3bce6627.jpg,badami_bhutanatha,train
badami_bhutanatha/f5b143e7d906.jpg,badami_bhutanatha,train
badami_bhutanatha/f80e3b162cc9.jpg,badami_bhutanatha,train
badami_bhutanatha/f9db49012799.jpg,badami_bhutanatha,train
badami_bhutanatha/fbac3c98e35b.jpg,badami_bhutanatha,train
badami_bhutanatha/fc696b734c36.jpg,badami_bhutanatha,train
badami_bhutanatha/ff33d1b0a9c2.jpg,badami_bhutanatha,train
badami_bhutanatha/ffc83aa938c2.jpg,badami_bhutanatha,train
badami_c1_ardhanarishvara/bb589ee9f22a.jpg,badami_c1_ardhanarishvara,test
badami_c1_ardhanarishvara/84d91c10e4da.jpg,badami_c1_ardhanarishvara,test
badami_c1_ardhanarishvara/6ef3623a5d09.jpg,badami_c1_ardhanarishvara,test
badami_c1_ardhanarishvara/9a86167691ca.jpg,badami_c1_ardhanarishvara,test
badami_c1_ardhanarishvara/d2e3619d75a0.jpg,badami_c1_ardhanarishvara,val
badami_c1_ardhanarishvara/2799993ab3df.jpg,badami_c1_ardhanarishvara,val
badami_c1_ardhanarishvara/d8bfa164b9a9.jpg,badami_c1_ardhanarishvara,val
badami_c1_ardhanarishvara/8821f2224825.jpg,badami_c1_ardhanarishvara,train
badami_c1_ardhanarishvara/02f3b1387422.jpg,badami_c1_ardhanarishvara,train
badami_c1_ardhanarishvara/fd8d1f7c3eb6.jpg,badami_c1_ardhanarishvara,train
badami_c1_ardhanarishvara/dc4403d0c6c7.jpg,badami_c1_ardhanarishvara,train
badami_c1_ardhanarishvara/1be0c1b4dcac.jpg,badami_c1_ardhanarishvara,train
badami_c1_ardhanarishvara/050dc8e7c5f0.jpg,badami_c1_ardhanarishvara,train
badami_c1_ardhanarishvara/ffc3136cffd5.jpg,badami_c1_ardhanarishvara,train
badami_c1_ardhanarishvara/eb47f381b682.jpg,badami_c1_ardhanarishvara,train
badami_c1_ardhanarishvara/16c2252d717e.jpg,badami_c1_ardhanarishvara,train
badami_c1_ardhanarishvara/7b413db3b4f6.jpg,badami_c1_ardhanarishvara,train
badami_c1_ardhanarishvara/94c24c366199.jpg,badami_c1_ardhanarishvara,train
